Queue #	URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)
188	http://10.40.1.135/index13.html	2025-12-07 00:06:15.669918	2025-12-07 00:06:15.686885	16.95	200	4702.43	10704.98
189	http://10.40.1.135/index12.html	2025-12-07 00:06:16.672599	2025-12-07 00:06:16.714481	41.85	200	4989.81	8946.86
190	http://10.40.1.135/index4.html	2025-12-07 00:06:17.673960	2025-12-07 00:06:17.693533	19.55	200	5061.61	10883.26
191	http://10.40.1.135/index2.html	2025-12-07 00:06:18.674728	2025-12-07 00:06:18.692005	17.26	200	4336.15	9962.53
192	http://10.40.1.135/index37.html	2025-12-07 00:06:19.675726	2025-12-07 00:06:19.691479	15.73	200	6537.33	11249.33
193	http://10.40.1.135/index38.html	2025-12-07 00:06:20.676886	2025-12-07 00:06:20.723157	46.25	200	2753.35	8754.12
194	http://10.40.1.135/index17.html	2025-12-07 00:06:21.677749	2025-12-07 00:06:21.696262	18.49	200	4156.75	10764.22
195	http://10.40.1.135/index6.html	2025-12-07 00:06:22.678808	2025-12-07 00:06:22.694791	15.96	200	2261.11	9637.83
196	http://10.40.1.135/index6.html	2025-12-07 00:06:23.679776	2025-12-07 00:06:23.698272	18.48	200	2261.11	9678.32
197	http://10.40.1.135/index22.html	2025-12-07 00:06:24.680774	2025-12-07 00:06:24.718821	38.02	200	5607.98	10186.37
198	http://10.40.1.135/index37.html	2025-12-07 00:06:25.681783	2025-12-07 00:06:25.704788	22.97	200	6537.33	11362.24
199	http://10.40.1.135/index36.html	2025-12-07 00:06:26.682812	2025-12-07 00:06:26.705099	22.26	200	2759.78	10054.05
200	http://10.40.1.135/index26.html	2025-12-07 00:06:27.683914	2025-12-07 00:06:27.700586	16.65	200	4588.25	10886.99
201	http://10.40.1.135/index17.html	2025-12-07 00:06:28.684946	2025-12-07 00:06:28.700732	15.77	200	4156.75	10939.6
202	http://10.40.1.135/index1.html	2025-12-07 00:06:29.685888	2025-12-07 00:06:29.703988	18.08	200	3280.87	9072.12
203	http://10.40.1.135/index2.html	2025-12-07 00:06:30.687576	2025-12-07 00:06:30.702275	14.68	200	4336.15	9888.89
204	http://10.40.1.135/index38.html	2025-12-07 00:06:31.689053	2025-12-07 00:06:31.703101	14.02	200	2753.35	10661.4
205	http://10.40.1.135/index15.html	2025-12-07 00:06:32.689973	2025-12-07 00:06:32.711529	21.53	200	7720.04	11510.65
206	http://10.40.1.135/index1.html	2025-12-07 00:06:33.691225	2025-12-07 00:06:33.713985	22.74	200	3280.87	10750.97
207	http://10.40.1.135/index2.html	2025-12-07 00:06:34.691966	2025-12-07 00:06:34.707523	15.53	200	4336.15	10665.15
208	http://10.40.1.135/index18.html	2025-12-07 00:06:35.692864	2025-12-07 00:06:35.711724	18.84	200	6370.79	11140.4
209	http://10.40.1.135/index1.html	2025-12-07 00:06:36.693869	2025-12-07 00:06:36.710760	16.86	200	3280.87	10708.11
210	http://10.40.1.135/index2.html	2025-12-07 00:06:37.694847	2025-12-07 00:06:37.710985	16.11	200	4336.15	10490.32
