URL	Start Time	End Time	RTT (ms)	Status Code	Total Size (KB)	Throughput (KB/s)	UE Position (x,y)
http://10.40.1.135/index3.html	2025-12-10 18:16:23.316960	2025-12-10 18:16:23.394247	90.84	200	8540.05	2285.34	(426.3,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:24.822843	2025-12-10 18:16:24.876787	68.13	200	3280.87	2094.44	(448.8,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:25.321790	2025-12-10 18:16:25.344038	37.08	200	3280.87	2030.04	(456.3,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:25.823108	2025-12-10 18:16:25.840228	32.14	200	3280.87	1964.92	(463.9,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:26.324049	2025-12-10 18:16:26.343968	35.41	200	3280.87	1899.35	(471.4,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:26.825195	2025-12-10 18:16:26.842792	33.41	200	3280.87	1833.36	(478.9,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:16:27.325916	2025-12-10 18:16:27.343885	34.11	200	4336.15	1767.02	(486.4,200.0)
http://10.40.1.135/index9.html	2025-12-10 18:16:27.826447	2025-12-10 18:16:27.847562	37.6	200	2820.52	1700.32	(493.9,200.0)
http://10.40.1.135/index5.html	2025-12-10 18:16:28.327231	2025-12-10 18:16:28.347290	36.87	200	5061.6	1633.26	(501.4,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:28.828208	2025-12-10 18:16:28.847028	35.96	200	3280.87	1565.8	(508.9,200.0)
http://10.40.1.135/index3.html	2025-12-10 18:16:29.331455	2025-12-10 18:16:29.351894	37.93	200	8540.05	1497.74	(516.5,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:16:29.832330	2025-12-10 18:16:29.863579	49.08	200	4336.15	1429.7	(524.0,200.0)
http://10.40.1.135/index4.html	2025-12-10 18:16:30.333449	2025-12-10 18:16:30.367132	51.86	200	5061.61	1361.37	(531.5,200.0)
HO::cell_C->cell_B	2025-12-10 18:16:31.335732	UE_Pos:(546.5,200.0)				
http://10.40.1.135/index7.html	2025-12-10 18:16:30.834572	2025-12-10 18:16:30.873108	57.02	200	8054.41	1292.74	(539.0,200.0)
http://10.40.1.135/index45.html	2025-12-10 18:16:31.436724	2025-12-10 18:16:31.488500	64.15	200	4648.97	2520.62	(546.5,200.0)
http://10.40.1.135/index25.html	2025-12-10 18:16:31.837705	2025-12-10 18:16:31.887459	62.36	200	3605.24	2475.39	(554.1,200.0)
http://10.40.1.135/index2.html	2025-12-10 18:16:32.839767	2025-12-10 18:16:32.871928	45.24	200	4336.15	2380.93	(569.1,200.0)
http://10.40.1.135/index39.html	2025-12-10 18:16:32.337984	2025-12-10 18:16:32.377266	52.12	200	7720.03	2428.87	(561.6,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:33.341307	2025-12-10 18:16:33.383415	55.43	200	3280.87	2331.73	(576.6,200.0)
http://10.40.1.135/index1.html	2025-12-10 18:16:33.841785	2025-12-10 18:16:33.859883	31.67	200	3280.87	2281.45	(584.1,200.0)
http://10.40.1.135/index12.html	2025-12-10 18:16:34.343896	2025-12-10 18:16:34.359222	29.08	200	4989.81	2229.89	(591.7,200.0)
Total			9578.82		915936.69	450151.19	
Average			47.89		4579.68	2250.76	
# Eviction Analysis (Threshold 20%): Count=155, Total_Req=200, Rate=77.50%
